venta_det_id,venta_id,producto_id,cantidad,precio_compra,precio_venta,descuento;;;;;;;;;total;;;;;
383,154,1,3,15,20,3;;383;154;1;3;13;20;3;57;57;;;;
384,155,1,1,15,20,0;;384;155;1;1;13;20;0;20;20;;;;
385,156,4,1,45,50,0;;385;156;4;1;40;50;0;50;;;;;
386,156,2,1,30,35,0;;386;156;2;1;25;35;0;35;85;;;;
387,157,4,1,45,50,0;;387;157;4;1;40;50;0;50;;;;;
388,157,1,10,15,20,10;;388;157;1;10;13;20;10;190;240;;;;
389,158,3,3,30,35,0;;389;158;3;3;25;35;0;105;;;;;
390,158,2,2,30,35,0;;390;158;2;2;25;35;0;70;;;;;
391,158,1,5,15,20,5;;391;158;1;5;13;20;5;95;270;;;;
392,159,4,2,45,50,0;;392;159;4;2;40;50;0;100;;;;;
393,159,2,1,30,35,0;;393;159;2;1;25;35;0;35;135;;;;
394,160,3,3,30,35,3;;394;160;3;3;25;35;3;102;;;;;
395,160,4,1,45,50,0;;395;160;4;1;40;50;0;50;152;;;;
396,161,4,1,45,50,0;;396;161;4;1;40;50;0;50;;;;;
397,161,1,3,15,20,0;;397;161;1;3;13;20;0;60;;;;;
398,161,1,3,15,20,0;;398;161;1;3;13;20;0;60;170;;Abril;;
399,162,1,10,13,20,10;;399;162;1;10;13;20;10;;;;;;
400,163,1,1,13,20,0;;400;163;1;1;13;20;0;;;;;;
401,164,4,1,40,50,0;;401;164;4;1;40;50;0;;;;;;
402,165,4,1,40,50,0;;402;165;4;1;40;50;0;;;;;;
403,166,2,2,25,35,0;;403;166;2;2;25;35;0;;;;;;
404,167,1,5,13,20,5;;404;167;1;5;13;20;5;;;;;;
405,168,1,3,13,20,0;;405;168;1;3;13;20;0;;;;;;
406,169,4,1,40,50,0;;406;169;4;1;40;50;0;;;;;;
407,170,1,5,13,20,5;;407;170;1;5;13;20;5;;;;;;
408,171,3,1,25,35,0;;408;171;3;1;25;35;0;;;;;;
409,172,4,1,40,50,0;;409;172;4;1;40;50;0;;;;;;
410,173,2,1,25,35,0;;410;173;2;1;25;35;0;;;;;;
411,174,1,1,13,20,0;;411;174;1;1;13;20;0;;;;;;
412,175,1,3,13,20,0;;412;175;1;3;13;20;0;;;;;;
413,176,4,1,40,50,0;;413;176;4;1;40;50;0;;;;;;
414,177,2,1,25,35,0;;414;177;2;1;25;35;0;;;;;;
415,178,4,1,40,50,0;;415;178;4;1;40;50;0;;;;;;
416,179,1,5,13,20,5;;416;179;1;5;13;20;5;;;;;;
417,180,1,2,13,20,0;;417;180;1;2;13;20;0;;;;;;
418,181,3,3,25,35,5;;418;181;3;3;25;35;5;;;;;;
419,182,4,2,40,50,0;;419;182;4;2;40;50;0;;;;;;
420,183,2,1,25,35,0;;420;183;2;1;25;35;0;;;;;;
421,184,1,3,13,20,0;;421;184;1;3;13;20;0;;;;;;
422,185,1,2,13,20,0;;422;185;1;2;13;20;0;;;;;;
423,186,1,3,13,20,0;;423;186;1;3;13;20;0;;;;;;
424,187,4,3,40,50,5;;424;187;4;3;40;50;5;;;;;;
425,188,2,1,25,35,0;;425;188;2;1;25;35;0;;;;;;
426,189,1,10,13,20,10;;426;189;1;10;13;20;10;;;;;;
427,190,1,2,13,20,0;;427;190;1;2;13;20;0;;;;;;
428,191,1,1,13,20,0;;428;191;1;1;13;20;0;;;;;;
429,192,3,1,25,35,0;;429;192;3;1;25;35;0;;;;;;
430,193,4,1,40,50,0;;430;193;4;1;40;50;0;;;;;;
431,194,4,1,40,50,0;;431;194;4;1;40;50;0;;;;;;
432,195,2,3,25,35,0;;432;195;2;3;25;35;0;;;;;;
433,196,1,1,13,20,0;;433;196;1;1;13;20;0;;;;;;
434,197,1,1,13,20,0;;434;197;1;1;13;20;0;;;;;;
435,198,2,1,25,35,0;;435;198;2;1;25;35;0;;;;;;
436,199,2,3,25,35,5;;436;199;2;3;25;35;5;;;;;;
437,200,4,2,40,50,0;;437;200;4;2;40;50;0;;;;;;
438,201,1,1,13,20,0;;438;201;1;1;13;20;0;;;;;;
439,202,3,1,25,35,0;;439;202;3;1;25;35;0;;;;;;
440,203,1,1,13,20,0;;440;203;1;1;13;20;0;;;;;;
441,204,1,10,13,20,10;;441;204;1;10;13;20;10;;;;;;
442,205,2,5,25,35,5;;442;205;2;5;25;35;5;;;;;;
443,206,1,5,13,20,5;;443;206;1;5;13;20;5;;;;;;
444,207,1,1,13,20,0;;444;207;1;1;13;20;0;;;;;;
445,208,1,1,13,20,0;;445;208;1;1;13;20;0;;;;;;
446,209,1,1,13,20,0;;446;209;1;1;13;20;0;;;;;;
447,210,1,1,13,20,0;;447;210;1;1;13;20;0;;;;;;
448,211,1,1,13,20,0;;448;211;1;1;13;20;0;;;;;;
449,212,1,3,13,20,3;;449;212;1;3;13;20;3;;;;;;
450,213,1,3,13,20,3;;450;213;1;3;13;20;3;;;;;;
451,214,1,3,13,20,3;;451;214;1;3;13;20;3;;;;;;
452,215,1,3,13,20,3;;452;215;1;3;13;20;3;;;;;;
453,216,1,3,13,20,3;;453;216;1;3;13;20;3;;;;;;
454,217,1,3,13,20,0;;454;217;1;3;13;20;0;;;;;;
455,218,3,5,25,35,5;;455;218;3;5;25;35;5;;;;;;
456,219,4,5,40,50,5;;456;219;4;5;40;50;5;;;;;;
457,220,1,1,13,20,0;;457;220;1;1;13;20;0;;;;;;
458,221,2,1,25,35,0;;458;221;2;1;25;35;0;;;;;;
459,222,4,1,40,50,0;;459;222;4;1;40;50;0;;;;;;
460,223,1,1,13,20,0;;460;223;1;1;13;20;0;;;;;;
461,224,1,1,13,20,0;;461;224;1;1;13;20;0;;;;;;
462,225,2,1,25,35,0;;462;225;2;1;25;35;0;;;;;;
463,226,4,2,40,50,0;;463;226;4;2;40;50;0;;;;;;
464,227,4,1,40,50,0;;464;227;4;1;40;50;0;;;;;;
465,228,1,2,13,20,0;;465;228;1;2;13;20;0;;;;;;
466,229,4,1,40,50,0;;466;229;4;1;40;50;0;;;;;;
467,230,3,2,25,35,0;;467;230;3;2;25;35;0;;;;;;
468,231,1,1,13,20,0;;468;231;1;1;13;20;0;;;;;;
469,232,1,1,13,20,0;;469;232;1;1;13;20;0;;;;;;
470,233,1,1,13,20,0;;470;233;1;1;13;20;0;;;;;;
471,234,1,1,13,20,0;;471;234;1;1;13;20;0;;;;;;
472,235,1,1,13,20,0;;472;235;1;1;13;20;0;;;;;;
473,236,4,1,40,50,2;;473;236;4;1;40;50;2;;;;;;
474,237,1,5,13,20,5;;474;237;1;5;13;20;5;;;;;;
475,238,1,3,13,20,3;;475;238;1;3;13;20;3;;;;;;
476,239,4,3,40,50,3;;476;239;4;3;40;50;3;;;;;;
477,240,1,1,13,20,0;;477;240;1;1;13;20;0;;;;;;
478,241,1,1,13,20,0;;478;241;1;1;13;20;0;;;;;;
479,242,3,1,25,35,0;;479;242;3;1;25;35;0;;;;;;
480,243,4,1,40,50,0;;480;243;4;1;40;50;0;;;;;;
481,244,1,1,13,20,0;;481;244;1;1;13;20;0;;;;;;
482,245,2,3,25,35,5;;482;245;2;3;25;35;5;;;;;;
483,246,2,2,25,35,0;;483;246;2;2;25;35;0;;;;;;
484,247,1,1,13,20,0;;484;247;1;1;13;20;0;;;;;;
485,248,4,1,40,50,0;;485;248;4;1;40;50;0;;;;;;
486,249,1,2,13,20,0;;486;249;1;2;13;20;0;;;;;;
487,250,1,1,13,20,0;;487;250;1;1;13;20;0;;;;;;
488,251,4,1,40,50,0;;488;251;4;1;40;50;0;;;;;;
489,252,4,1,40,50,0;;489;252;4;1;40;50;0;;;;;;
490,253,4,1,40,50,0;;490;253;4;1;40;50;0;;;;;;
491,254,1,3,13,20,3;;491;254;1;3;13;20;3;;;;;;
492,255,2,1,25,35,0;;492;255;2;1;25;35;0;;;;;;
493,256,3,1,25,35,0;;493;256;3;1;25;35;0;;;;;;
494,257,2,1,25,35,0;;494;257;2;1;25;35;0;;;;;;
495,258,4,1,40,50,0;;495;258;4;1;40;50;0;;;;;;
496,259,1,3,13,20,3;;496;259;1;3;13;20;3;;;;;;
497,260,1,3,13,20,0;;497;260;1;3;13;20;0;;;;;;
498,261,2,1,25,35,0;;498;261;2;1;25;35;0;;;;;;
499,262,4,1,40,50,0;;499;262;4;1;40;50;0;;;;;;
500,263,4,1,40,50,0;;500;263;4;1;40;50;0;;;;;;
501,264,2,3,25,35,5;;501;264;2;3;25;35;5;;;;;;
502,265,3,1,25,35,0;;502;265;3;1;25;35;0;;;;;;
503,266,1,10,13,20,10;;503;266;1;10;13;20;10;;;;;;
504,267,1,10,13,20,10;;504;267;1;10;13;20;10;;;;;;
505,268,1,10,13,20,10;;505;268;1;10;13;20;10;;;;;;
506,269,2,10,25,35,10;;506;269;2;10;25;35;10;;;;;;
507,270,3,5,25,35,5;;507;270;3;5;25;35;5;;;;;;
508,271,1,5,13,20,5;;508;271;1;5;13;20;5;;;;;;
509,272,4,3,40,50,3;;509;272;4;3;40;50;3;;;;;;
510,273,1,1,13,20,0;;510;273;1;1;13;20;0;;;;;;
511,274,4,1,40,50,0;;511;274;4;1;40;50;0;;;;;;
512,275,2,1,25,35,0;;512;275;2;1;25;35;0;;;;;;
513,276,4,1,40,50,0;;513;276;4;1;40;50;0;;;;;;
514,277,4,1,40,50,0;;514;277;4;1;40;50;0;;;;;;
515,278,4,1,40,50,0;;515;278;4;1;40;50;0;;;;;;
516,279,1,5,13,20,5;;516;279;1;5;13;20;5;;;;;;
517,280,1,3,13,20,3;;517;280;1;3;13;20;3;;;;;;
518,281,4,3,40,50,5;;518;281;4;3;40;50;5;;;;;;
519,282,4,1,40,50,0;;519;282;4;1;40;50;0;;;;;;
520,283,1,1,13,20,0;;520;283;1;1;13;20;0;;;;;;
521,284,2,1,25,35,0;;521;284;2;1;25;35;0;;;;;;
522,285,1,2,13,20,0;;522;285;1;2;13;20;0;;;;;;
523,286,4,1,40,50,0;;523;286;4;1;40;50;0;;;;;;
524,287,1,1,13,20,0;;524;287;1;1;13;20;0;;;;;;
525,288,4,1,40,50,0;;525;288;4;1;40;50;0;;;;;;
526,289,1,3,13,20,3;;526;289;1;3;13;20;3;;;;;;
527,290,3,2,25,35,0;;527;290;3;2;25;35;0;;;;;;
528,291,2,1,25,35,0;;528;291;2;1;25;35;0;;;;;;
529,292,1,1,13,20,0;;529;292;1;1;13;20;0;;;;;;
530,293,4,1,40,50,0;;530;293;4;1;40;50;0;;;;;;
531,294,2,1,25,35,0;;531;294;2;1;25;35;0;;;;;;
532,295,1,1,13,20,0;;532;295;1;1;13;20;0;;;;;;
533,296,4,1,40,50,0;;533;296;4;1;40;50;0;;;;;;
534,297,1,2,13,20,0;;534;297;1;2;13;20;0;;;;;;
535,298,3,2,25,35,0;;535;298;3;2;25;35;0;;;;;;
536,299,1,1,13,20,0;;536;299;1;1;13;20;0;;;;;;
537,300,4,1,40,50,0;;537;300;4;1;40;50;0;;;;;;
538,301,2,1,25,35,0;;538;301;2;1;25;35;0;;;;;;
539,302,1,3,13,20,3;;539;302;1;3;13;20;3;;;;;;
540,303,1,3,13,20,3;;540;303;1;3;13;20;3;;;;;;
541,304,2,3,25,35,5;;541;304;2;3;25;35;5;;;;;;
542,305,3,3,25,35,5;;542;305;3;3;25;35;5;;;;;;
543,306,4,5,40,50,10;;543;306;4;5;40;50;10;;;;;;
544,307,4,5,40,50,5;;544;307;4;5;40;50;5;;;;;;
545,308,2,1,25,35,0;;545;308;2;1;25;35;0;;;;;;
546,309,4,1,40,50,0;;546;309;4;1;40;50;0;;;;;;
547,310,1,1,13,20,0;;547;310;1;1;13;20;0;;;;;;
548,311,2,1,25,35,0;;548;311;2;1;25;35;0;;;;;;
549,312,4,2,40,50,0;;549;312;4;2;40;50;0;;;;;;
550,313,3,1,25,35,0;;550;313;3;1;25;35;0;;;;;;
551,314,1,1,13,20,0;;551;314;1;1;13;20;0;;;;;;
552,315,1,2,13,20,0;;552;315;1;2;13;20;0;;;;;;
553,316,2,1,25,35,0;;553;316;2;1;25;35;0;;;;;;
554,317,4,1,40,50,0;;554;317;4;1;40;50;0;;;;;;
555,318,2,1,25,35,0;;555;318;2;1;25;35;0;;;;;;
556,319,4,1,40,50,0;;556;319;4;1;40;50;0;;;;;;
557,320,2,1,25,35,0;;557;320;2;1;25;35;0;;;;;;
558,321,4,1,40,50,0;;558;321;4;1;40;50;0;;;;;;
559,322,4,1,40,50,0;;559;322;4;1;40;50;0;;;;;;
560,323,1,3,13,20,3;;560;323;1;3;13;20;3;;;;;;
561,324,3,2,25,35,0;;561;324;3;2;25;35;0;;;;;;
562,325,1,2,13,20,0;;562;325;1;2;13;20;0;;;;;;
563,326,2,2,25,35,2;;563;326;2;2;25;35;2;;;;;;
564,327,1,2,13,20,0;;564;327;1;2;13;20;0;;;;;;
565,328,1,2,13,20,0;;565;328;1;2;13;20;0;;;Mayo;;;
566,329,2,5,25,35,5;;566;329;2;5;25;35;5;;;;;;
567,330,4,5,40,50,10;;567;330;4;5;40;50;10;;;;;;
568,331,1,5,13,20,5;;568;331;1;5;13;20;5;;;;;;
569,332,1,5,13,20,5;;569;332;1;5;13;20;5;;;;;;
570,333,1,5,13,20,5;;570;333;1;5;13;20;5;;;;;;
571,334,4,1,40,50,2;;571;334;4;1;40;50;2;;;;;;
572,335,3,1,25,35,2;;572;335;3;1;25;35;2;;;;;;
573,336,2,1,25,35,0;;573;336;2;1;25;35;0;;;;;;
574,337,4,1,40,50,0;;574;337;4;1;40;50;0;;;;;;
575,338,4,1,40,50,0;;575;338;4;1;40;50;0;;;;;;
576,339,1,3,13,20,3;;576;339;1;3;13;20;3;;;;;;
577,340,1,2,13,20,2;;577;340;1;2;13;20;2;;;;;;
578,341,1,1,13,20,0;;578;341;1;1;13;20;0;;;;;;
579,342,2,1,25,35,0;;579;342;2;1;25;35;0;;;;;;
580,343,4,1,40,50,0;;580;343;4;1;40;50;0;;;;;;
581,344,1,1,13,20,0;;581;344;1;1;13;20;0;;;;;;
582,345,2,1,25,35,0;;582;345;2;1;25;35;0;;;;;;
583,346,4,1,40,50,0;;583;346;4;1;40;50;0;;;;;;
584,347,1,2,13,20,2;;584;347;1;2;13;20;2;;;;;;
585,348,2,1,25,35,0;;585;348;2;1;25;35;0;;;;;;
586,349,3,1,25,35,0;;586;349;3;1;25;35;0;;;;;;
587,350,3,1,25,35,0;;587;350;3;1;25;35;0;;;;;;
588,351,2,1,25,35,0;;588;351;2;1;25;35;0;;;;;;
589,352,2,1,25,35,0;;589;352;2;1;25;35;0;;;;;;
590,353,1,3,13,20,3;;590;353;1;3;13;20;3;;;;;;
591,354,1,3,13,20,3;;591;354;1;3;13;20;3;;;;;;
592,355,4,3,40,50,3;;592;355;4;3;40;50;3;;;;;;
593,356,2,3,25,35,3;;593;356;2;3;25;35;3;;;;;;
594,357,1,5,13,20,5;;594;357;1;5;13;20;5;;;;;;
595,358,1,5,13,20,5;;595;358;1;5;13;20;5;;;;;;
596,359,1,5,13,20,5;;596;359;1;5;13;20;5;;;;;;
597,360,4,1,40,50,0;;597;360;4;1;40;50;0;;;;;;
598,361,4,1,40,50,0;;598;361;4;1;40;50;0;;;;;;
599,362,1,1,13,20,0;;599;362;1;1;13;20;0;;;;;;
600,363,1,3,13,20,3;;600;363;1;3;13;20;3;;;;;;
601,364,3,1,25,35,0;;601;364;3;1;25;35;0;;;;;;
602,365,2,1,25,35,0;;602;365;2;1;25;35;0;;;;;;
603,366,4,1,40,50,0;;603;366;4;1;40;50;0;;;;;;
604,367,1,1,13,20,0;;604;367;1;1;13;20;0;;;;;;
605,368,2,2,25,35,2;;605;368;2;2;25;35;2;;;;;;
606,369,4,2,40,50,4;;606;369;4;2;40;50;4;;;;;;
607,370,1,1,13,20,0;;607;370;1;1;13;20;0;;;;;;
608,371,2,2,25,35,2;;608;371;2;2;25;35;2;;;;;;
609,372,4,1,40,50,0;;609;372;4;1;40;50;0;;;;;;
610,373,4,1,40,50,0;;610;373;4;1;40;50;0;;;;;;
611,374,1,1,13,20,0;;611;374;1;1;13;20;0;;;;;;
612,375,4,1,40,50,0;;612;375;4;1;40;50;0;;;;;;
613,376,1,1,13,20,0;;613;376;1;1;13;20;0;;;;;;
614,377,4,1,40,50,0;;614;377;4;1;40;50;0;;;;;;
615,378,4,1,40,50,0;;615;378;4;1;40;50;0;;;;;;
616,379,1,10,13,20,10;;616;379;1;10;13;20;10;;;;;;
617,380,1,5,13,20,5;;617;380;1;5;13;20;5;;;;;;
618,381,2,3,25,35,3;;618;381;2;3;25;35;3;;;;;;
619,382,4,3,40,50,3;;619;382;4;3;40;50;3;;;;;;
620,383,1,2,13,20,0;;620;383;1;2;13;20;0;;;;;;
621,384,2,1,25,35,0;;621;384;2;1;25;35;0;;;;;;
622,385,4,1,40,50,0;;622;385;4;1;40;50;0;;;;;;
623,386,1,1,13,20,0;;623;386;1;1;13;20;0;;;;;;
624,387,2,1,25,35,0;;624;387;2;1;25;35;0;;;;;;
625,388,4,2,40,50,5;;625;388;4;2;40;50;5;;;;;;
626,389,1,1,13,20,0;;626;389;1;1;13;20;0;;;;;;
627,390,1,1,13,20,0;;627;390;1;1;13;20;0;;;;;;
628,391,1,1,13,20,0;;628;391;1;1;13;20;0;;;;;;
629,392,3,2,25,35,0;;629;392;3;2;25;35;0;;;;;;
630,393,4,1,40,50,0;;630;393;4;1;40;50;0;;;;;;
631,394,1,1,13,20,0;;631;394;1;1;13;20;0;;;;;;
632,395,2,2,25,35,0;;632;395;2;2;25;35;0;;;;;;
633,396,4,1,40,50,0;;633;396;4;1;40;50;0;;;;;;
634,397,1,2,13,20,0;;634;397;1;2;13;20;0;;;;;;
635,398,1,1,13,20,0;;635;398;1;1;13;20;0;;;;;;
636,399,1,2,13,20,0;;636;399;1;2;13;20;0;;;;;;
637,400,1,2,13,20,0;;637;400;1;2;13;20;0;;;;;;
638,401,1,1,13,20,0;;638;401;1;1;13;20;0;;;;;;
639,402,1,1,13,20,0;;639;402;1;1;13;20;0;;;;;;
640,403,1,1,13,20,0;;640;403;1;1;13;20;0;;;;;;
641,404,1,3,13,20,3;;641;404;1;3;13;20;3;;;;;;
642,405,4,3,40,50,3;;642;405;4;3;40;50;3;;;;;;
643,406,1,3,13,20,3;;643;406;1;3;13;20;3;;;;;;
644,407,1,3,13,20,3;;644;407;1;3;13;20;3;;;;;;
645,408,1,1,13,20,0;;645;408;1;1;13;20;0;;;;;;
646,409,4,1,40,50,0;;646;409;4;1;40;50;0;;;;;;
647,410,2,2,25,35,0;;647;410;2;2;25;35;0;;;;;;
648,411,4,1,40,50,0;;648;411;4;1;40;50;0;;;;;;
649,412,1,1,13,20,0;;649;412;1;1;13;20;0;;;;;;
650,413,4,1,40,50,0;;650;413;4;1;40;50;0;;;;;;
651,414,1,1,13,20,0;;651;414;1;1;13;20;0;;;;;;
652,415,2,1,25,35,0;;652;415;2;1;25;35;0;;;;;;
653,416,1,1,13,20,0;;653;416;1;1;13;20;0;;;;;;
654,417,4,1,40,50,0;;654;417;4;1;40;50;0;;;;;;
655,418,3,3,25,35,3;;655;418;3;3;25;35;3;;;;;;
656,419,1,1,13,20,0;;656;419;1;1;13;20;0;;;;;;
657,420,1,5,13,20,5;;657;420;1;5;13;20;5;;;;;;
658,421,1,5,13,20,5;;658;421;1;5;13;20;5;;;;;;
659,422,1,5,13,20,5;;659;422;1;5;13;20;5;;;;;;
660,423,4,3,40,50,6;;660;423;4;3;40;50;6;;;;;;
661,424,4,3,40,50,6;;661;424;4;3;40;50;6;;;;;;
662,425,2,3,25,35,6;;662;425;2;3;25;35;6;;;;;;
663,426,1,3,13,20,0;;663;426;1;3;13;20;0;;;;;;
664,427,1,3,13,20,0;;664;427;1;3;13;20;0;;;;;;
665,428,1,3,13,20,3;;665;428;1;3;13;20;3;;;;;;
666,429,4,3,40,50,3;;666;429;4;3;40;50;3;;;;;;
667,430,2,2,25,35,0;;667;430;2;2;25;35;0;;;;;;
668,431,4,1,40,50,0;;668;431;4;1;40;50;0;;;;;;
669,432,2,1,25,35,0;;669;432;2;1;25;35;0;;;;;;
670,433,1,1,13,20,0;;670;433;1;1;13;20;0;;;;;;
671,434,1,1,13,20,0;;671;434;1;1;13;20;0;;;;;;
672,435,4,1,40,50,0;;672;435;4;1;40;50;0;;;;;;
673,436,3,1,25,35,0;;673;436;3;1;25;35;0;;;;;;
674,437,2,1,25,35,0;;674;437;2;1;25;35;0;;;;;;
675,438,1,5,13,20,5;;675;438;1;5;13;20;5;;;;;;
676,439,1,5,13,20,5;;676;439;1;5;13;20;5;;;;;;
677,440,1,5,13,20,5;;677;440;1;5;13;20;5;;;;;;
678,441,1,5,13,20,5;;678;441;1;5;13;20;5;;;;;;
679,442,1,5,13,20,5;;679;442;1;5;13;20;5;;;;;;
680,443,2,3,25,35,6;;680;443;2;3;25;35;6;;;;;;
681,444,1,1,13,20,0;;681;444;1;1;13;20;0;;;;;;
682,445,2,1,25,35,0;;682;445;2;1;25;35;0;;;;;;
683,446,1,3,13,20,3;;683;446;1;3;13;20;3;;;;;;
684,447,4,1,40,50,0;;684;447;4;1;40;50;0;;;;;;
685,448,4,1,40,50,0;;685;448;4;1;40;50;0;;;;;;
686,449,1,1,13,20,0;;686;449;1;1;13;20;0;;;;;;
687,450,1,1,13,20,0;;687;450;1;1;13;20;0;;;;;;
688,451,2,1,25,35,0;;688;451;2;1;25;35;0;;;;;;
689,452,1,1,13,20,0;;689;452;1;1;13;20;0;;;;;;
690,453,1,1,13,20,0;;690;453;1;1;13;20;0;;;;;;
691,454,1,1,13,20,0;;691;454;1;1;13;20;0;;;;;;
692,455,1,3,13,20,3;;692;455;1;3;13;20;3;;;;;;
693,456,2,3,25,35,6;;693;456;2;3;25;35;6;;;;;;
694,457,1,3,13,20,3;;694;457;1;3;13;20;3;;;;;;
695,458,1,3,13,20,3;;695;458;1;3;13;20;3;;;;;;
696,459,1,3,13,20,3;;696;459;1;3;13;20;3;;;;;;
697,460,3,1,25,35,0;;697;460;3;1;25;35;0;;;;;;
698,461,2,1,25,35,0;;698;461;2;1;25;35;0;;;;;;
699,462,2,1,25,35,0;;699;462;2;1;25;35;0;;;;;;
700,463,4,1,40,50,0;;700;463;4;1;40;50;0;;;;;;
701,464,1,10,13,20,10;;701;464;1;10;13;20;10;;;;;;
702,465,4,3,40,50,6;;702;465;4;3;40;50;6;;;;;;
703,466,1,3,13,20,3;;703;466;1;3;13;20;3;;;;;;
704,467,3,3,25,35,3;;704;467;3;3;25;35;3;;;;;;
705,468,1,1,13,20,0;;705;468;1;1;13;20;0;;;;;;
706,469,4,1,40,50,0;;706;469;4;1;40;50;0;;;;;;
707,470,4,1,40,50,0;;707;470;4;1;40;50;0;;;;;;
708,471,1,1,13,20,0;;708;471;1;1;13;20;0;;;;;;
709,472,2,1,25,35,0;;709;472;2;1;25;35;0;;;;;;
710,473,1,1,13,20,0;;710;473;1;1;13;20;0;;;;;;
711,474,1,3,13,20,3;;711;474;1;3;13;20;3;;;;;;
712,475,2,3,25,35,6;;712;475;2;3;25;35;6;;;;;;
713,476,2,2,25,35,5;;713;476;2;2;25;35;5;;;;;;
714,477,1,1,13,20,0;;714;477;1;1;13;20;0;;;;;;
715,478,1,3,13,20,3;;715;478;1;3;13;20;3;;;;;;
716,479,4,1,40,50,0;;716;479;4;1;40;50;0;;;;;;
717,480,2,1,25,35,0;;717;480;2;1;25;35;0;;;;;;
718,481,4,1,40,50,0;;718;481;4;1;40;50;0;;;;;;
719,482,4,1,40,50,0;;719;482;4;1;40;50;0;;;;;;
720,483,1,5,13,20,5;;720;483;1;5;13;20;5;;;;;;
721,484,1,5,13,20,5;;721;484;1;5;13;20;5;;;;;;
722,485,4,3,40,50,6;;722;485;4;3;40;50;6;;;;;;
723,486,2,5,25,35,5;;723;486;2;5;25;35;5;;;;;;
724,487,1,1,13,20,0;;724;487;1;1;13;20;0;;;;;;
725,488,4,1,40,50,0;;725;488;4;1;40;50;0;;;;;;
726,489,4,1,40,50,0;;726;489;4;1;40;50;0;;;;;;
727,490,2,1,25,35,0;;727;490;2;1;25;35;0;;;;;;
728,491,4,1,40,50,0;;728;491;4;1;40;50;0;;;;;;
729,492,3,2,25,35,5;;729;492;3;2;25;35;5;;;;;;
730,493,1,2,13,20,0;;730;493;1;2;13;20;0;;;;;;
731,494,1,1,13,20,0;;731;494;1;1;13;20;0;;;;;;
732,495,1,2,13,20,0;;732;495;1;2;13;20;0;;;;;;
733,496,1,1,13,20,0;;733;496;1;1;13;20;0;;;;;;
734,497,4,2,40,50,0;;734;497;4;2;40;50;0;;;;;;
735,498,1,1,13,20,0;;735;498;1;1;13;20;0;;;;;;
736,499,3,1,25,35,0;;736;499;3;1;25;35;0;;;;;;
737,500,1,1,13,20,0;;737;500;1;1;13;20;0;;;;;;
738,501,2,1,25,35,0;;738;501;2;1;25;35;0;;;Junio;;;
739,502,1,5,13,20,5;;739;502;1;5;13;20;5;;;;;;
740,503,1,5,13,20,5;;740;503;1;5;13;20;5;;;;;;
741,504,4,3,40,50,3;;741;504;4;3;40;50;3;;;;;;
742,505,4,3,40,50,3;;742;505;4;3;40;50;3;;;;;;
743,506,2,3,25,35,3;;743;506;2;3;25;35;3;;;;;;
744,507,1,1,13,20,0;;744;507;1;1;13;20;0;;;;;;
745,508,2,1,25,35,0;;745;508;2;1;25;35;0;;;;;;
746,509,1,1,13,20,0;;746;509;1;1;13;20;0;;;;;;
747,510,1,1,13,20,0;;747;510;1;1;13;20;0;;;;;;
748,511,3,1,25,35,0;;748;511;3;1;25;35;0;;;;;;
749,512,1,2,13,20,0;;749;512;1;2;13;20;0;;;;;;
750,513,1,1,13,20,0;;750;513;1;1;13;20;0;;;;;;
751,514,1,1,13,20,0;;751;514;1;1;13;20;0;;;;;;
752,515,1,1,13,20,0;;752;515;1;1;13;20;0;;;;;;
753,516,4,1,40,50,0;;753;516;4;1;40;50;0;;;;;;
754,517,2,2,25,35,0;;754;517;2;2;25;35;0;;;;;;
755,518,4,1,40,50,0;;755;518;4;1;40;50;0;;;;;;
756,519,4,1,40,50,0;;756;519;4;1;40;50;0;;;;;;
757,520,1,3,13,20,3;;757;520;1;3;13;20;3;;;;;;
758,521,3,1,25,35,0;;758;521;3;1;25;35;0;;;;;;
759,522,1,1,13,20,0;;759;522;1;1;13;20;0;;;;;;
760,523,2,1,25,35,0;;760;523;2;1;25;35;0;;;;;;
761,524,1,1,13,20,0;;761;524;1;1;13;20;0;;;;;;
762,525,4,1,40,50,0;;762;525;4;1;40;50;0;;;;;;
763,526,1,2,13,20,0;;763;526;1;2;13;20;0;;;;;;
764,527,4,1,40,50,0;;764;527;4;1;40;50;0;;;;;;
765,528,1,1,13,20,0;;765;528;1;1;13;20;0;;;;;;
766,529,4,2,40,50,2;;766;529;4;2;40;50;2;;;;;;
767,530,2,2,25,35,2;;767;530;2;2;25;35;2;;;;;;
768,531,3,1,25,35,0;;768;531;3;1;25;35;0;;;;;;
769,532,1,1,13,20,0;;769;532;1;1;13;20;0;;;;;;
770,533,2,1,25,35,0;;770;533;2;1;25;35;0;;;;;;
771,534,4,1,40,50,0;;771;534;4;1;40;50;0;;;;;;
772,535,4,1,40,50,0;;772;535;4;1;40;50;0;;;;;;
773,536,1,3,13,20,3;;773;536;1;3;13;20;3;;;;;;
774,537,1,3,13,20,3;;774;537;1;3;13;20;3;;;;;;
775,538,1,3,13,20,3;;775;538;1;3;13;20;3;;;;;;
776,539,4,1,40,50,0;;776;539;4;1;40;50;0;;;;;;
777,540,1,3,13,20,3;;777;540;1;3;13;20;3;;;;;;
778,541,1,3,13,20,3;;778;541;1;3;13;20;3;;;;;;
779,542,4,2,40,50,5;;779;542;4;2;40;50;5;;;;;;
